trajectory,electrolyte,electrode,method,cycle,actual_retention,true_RUL,pred_RUL,RUL_lo90,RUL_hi90,pred_retention,retention_lo,retention_hi,RUL_lo_cal90,RUL_hi_cal90
NaCl | KCuHCF,NaCl,KCuHCF,SPI+CBU (ours),60,32.125,40,29.76252837,21.61940979,43.97402685,33.1487759,21.33758455,44.95996725,10.37315309,49.15190366
NaCl | KCuHCF,NaCl,KCuHCF,SPI+CBU (ours),72,29.751502,28,17.76252837,9.619409794,31.97402685,29.56650259,17.77842601,41.35457917,0,37.15190366
NaCl | KCuHCF,NaCl,KCuHCF,SPI+CBU (ours),84,28.90148,16,7,1,19.24350671,26.90209118,15.10745252,38.69672985,0,22.82358568
NaCl | KCuHCF,NaCl,KCuHCF,SPI+CBU (ours),96,26.622342,4,2.718080912,0,13.25490487,25.0682109,13.26412348,36.87229832,0,14.21478087
NaCl | KCuHCF,NaCl,KCuHCF,SPI+CBU (ours),100,25.886376,0,7,0.439858171,23.65,25.78013651,13.82879172,37.73148131,0,27.13141846
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,12,68.886916,88,125.5,66.00831885,459.8557348,66.54936139,19.99475535,113.1039674,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,24,49.114396,76,44.6593334,28.6543079,89,65.51415971,51.40633049,79.62198893,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,36,41.970276,64,33.25550111,18.83748835,63.57524816,43.17662511,30.28451537,56.06873484,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,48,35.938198,52,21.85684533,10.25864892,51.92332499,35.04420964,22.30667016,47.78174913,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,60,32.125,40,15.50943309,4.627406658,41.31197558,29.93510397,17.28633973,42.58386821,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,72,29.751502,28,8.916810645,0,35.17130006,27.01234668,14.48971892,39.53497444,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,84,28.90148,16,5.762528374,0,25.85294292,25.27791989,12.88557511,37.67026467,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,96,26.622342,4,0,0,21.95,25.05072566,12.76942411,37.33202721,,
NaCl | KCuHCF,NaCl,KCuHCF,SPI+TBU,100,25.886376,0,0,0,17,25.42894729,13.37111966,37.48677492,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,12,68.886916,88,140,74.41284808,471.6430419,65.08627499,11.96081615,118.2117338,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,24,49.114396,76,53.2467512,34.98822538,100.7274182,79.6335886,53.49916986,105.7680073,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,36,41.970276,64,23.78944042,13.86271571,42.87932475,55.17123419,29.1654352,81.17703319,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,48,35.938198,52,9.757144718,2.986619456,20,36.40724779,10.43029324,62.38420234,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,60,32.125,40,0.832249373,0,9.012775055,23.47296727,-2.359122056,49.3050566,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,72,29.751502,28,0,0,1.576161979,15.96291272,-9.686251993,41.61207743,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,84,28.90148,16,0,0,0,11.76732518,-13.71696191,37.25161227,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,96,26.622342,4,0,0,0,10.02640142,-15.32426936,35.37707221,,
NaCl | KCuHCF,NaCl,KCuHCF,Lin,100,25.886376,0,0,0,0,13.59271987,-11.51890355,38.70434329,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,12,68.886916,88,263.3339719,112.7339311,905.4142596,92.35446617,90.59773893,94.05929144,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,24,49.114396,76,46.87369567,34.67802297,66.54016632,65.41080213,57.95008493,72.83264522,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,36,41.970276,64,32.49283276,26,40.85887367,42.2894141,37.82629402,46.64670731,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,48,35.938198,52,21.88898781,17.34812072,27.11826663,34.66367733,32.0759675,37.24158732,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,60,32.125,40,12.34785059,9,16.34700732,29.56960357,27.7451877,31.40975439,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,72,29.751502,28,3.265272414,0.480606315,6.504340983,26.01290185,24.56084684,27.49035398,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,84,28.90148,16,-4,-7,-1,23.31804141,22.07000239,24.57326978,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,96,26.622342,4,-12,-15,-9,21.61592999,20.45098506,22.77666101,,
NaCl | KCuHCF,NaCl,KCuHCF,Log-Bayes,100,25.886376,0,-15,-18,-12,21.91523935,20.87044855,22.95511051,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),12,65.81887,88,106,73.48249433,116.0300799,66.69938806,20.17746084,113.2213153,69.09616479,142.9038352
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),24,35.627722,76,64.98983134,56.91681064,95.4,57.08096887,43.28165204,70.8802857,31.61126802,98.36839465
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),36,23.80856,64,49,44,68.28181879,31.66373788,19.49899673,43.82847904,27.93905782,70.06094218
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),48,17.810912,52,37.59498519,32.91681064,49.04341462,20.73823641,8.878286227,32.59818659,23.60750441,51.58246598
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),60,13.284782,40,25.96498865,20.91681064,35.93625665,14.71351196,2.93748708,26.48953683,12.93780619,38.99217111
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),72,10.938816,28,13.22498173,9.619409794,22.54166298,10.54622461,-1.201319055,22.29376827,2.01680868,24.43315479
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),84,9.178892,16,3.46433468,0.491344969,11,7.566306227,-4.192614361,19.32522681,0,12.57906278
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),96,7.531436,4,1,0,5.287624079,5.775640722,-5.984386366,17.53566781,0,5.586243969
NaCl | KFeHCF,NaCl,KFeHCF,SPI+CBU (ours),100,7.239132,0,5.787474935,1,19.65,6.9684864,-4.966411047,18.90338385,0,21.96363435
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,12,65.81887,88,200,106.4024366,671.1693455,66.69938806,20.17746084,113.2213153,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,24,35.627722,76,56,38.43066423,109.3753685,61.64169609,47.55626978,75.72712239,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,36,23.80856,64,24.83224937,16.51750534,45.9737597,31.49864693,18.61281355,44.38448031,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,48,17.810912,52,14.97274852,7.793928539,29.49350241,15.85632491,3.120834095,28.59181573,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,60,13.284782,40,7.741174837,1.759259381,21.09291147,8.731527635,-3.916984708,21.38003998,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,72,10.938816,28,2.859430062,0,16.98983134,5.394124086,-7.128672689,17.91692086,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,84,9.178892,16,0,0,13.86829236,4.273520474,-8.118953574,16.66599452,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,96,7.531436,4,0,0,7,4.279237623,-8.002096787,16.56057203,,
NaCl | KFeHCF,NaCl,KFeHCF,SPI+TBU,100,7.239132,0,0,0,4.876831374,5.372829819,-6.684994184,17.43065382,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,12,65.81887,88,173,95,564.2537821,65.25122162,12.1686877,118.3337556,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,24,35.627722,76,63.46433468,42.8726505,106.0090393,78.12028609,52.01771461,104.2228576,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,36,23.80856,64,23.78944042,16,33.88717361,47.74851382,21.78356315,73.71346449,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,48,17.810912,52,8,2.732389115,16.03137033,20.33631734,-5.607724726,46.28035942,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,60,13.284782,40,0,0,4.627406658,2.459868543,-23.35243793,28.27217501,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,72,10.938816,28,0,0,0,-7.705958495,-33.34441426,17.93249727,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,84,9.178892,16,0,0,0,-12.84708393,-38.32558227,12.6314144,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,96,7.531436,4,0,0,0,-15.13947857,-40.48690007,10.20794293,,
NaCl | KFeHCF,NaCl,KFeHCF,Lin,100,7.239132,0,0,0,0,-10.15073275,-35.26090246,14.95943695,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,12,65.81887,88,417.0900895,168.3285288,1293.426471,92.18262598,89.10308164,95.2442945,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,24,35.627722,76,52.97758506,37.87862785,76.38996239,60.78453934,52.53411438,69.19491564,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,36,23.80856,64,26.69537683,20.47319256,34.55155701,29.89035006,24.22408815,35.60675665,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,48,17.810912,52,15.42582836,11.30488934,20.1715165,15.95583452,12.34321087,19.6326967,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,60,13.284782,40,6,2.726913185,9.527213914,8.983614241,6.353997779,11.60367979,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,72,10.938816,28,-2,-5,0.641520274,4.374740469,2.317745278,6.413340182,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,84,9.178892,16,-10,-13,-7,1.343727816,-0.443247223,3.145550129,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,96,7.531436,4,-18,-21,-14,-0.689698001,-2.344660536,0.959560216,,
NaCl | KFeHCF,NaCl,KFeHCF,Log-Bayes,100,7.239132,0,-20,-23,-17,0.045352298,-1.455054079,1.534457935,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),12,72.694676,88,104,76,117,66.64117297,20.09791242,113.1844335,68.43846992,139.5615301
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),24,42.386388,76,69.72782602,56.93760798,96,62.75187097,49.65434048,75.84940147,35.84688873,103.6087633
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),36,25.99248,64,49.22498173,44.20924665,67.04870134,43.34775367,31.18005968,55.51544767,29.41508039,69.03488307
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),48,22.765152,52,36.49134497,32,47.36256646,30.61499595,18.73558281,42.4944091,23.16655547,49.81613446
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),60,21.089038,40,24.49134497,20,38.97781363,24.29629036,12.45602939,36.13655133,8.030854963,40.95183497
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),72,20.108652,28,12.49134497,8,28,20.86853472,9.004225526,32.73284391,0,29.83843281
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),84,19.314936,16,4,0.491344969,13.86829236,18.71513178,6.956492011,30.47377156,0,15.60255408
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),96,18.599424,4,2.718080912,0,7,17.65300711,5.913900184,29.39211403,0,8.789561657
NaCl | KMnHCF,NaCl,KMnHCF,SPI+CBU (ours),100,18.525398,0,3.974026849,0.439858171,16.83927861,18.40174535,6.469985406,30.3335053,0,18.1981362
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,12,72.694676,88,185.5,89,672.0307362,66.64117297,20.09791242,113.1844335,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,24,42.386388,76,61.96498865,37.65349008,136.7154573,66.80569521,52.70594903,80.90544139,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,36,25.99248,64,15.1728975,10.13002477,26.43066423,42.65570468,29.76377476,55.5476346,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,48,22.765152,52,1.862715706,0,6.845613928,21.18578416,8.448570215,33.9229981,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,60,21.089038,40,0,0,0.858659637,10.65467252,-1.993087025,23.30243206,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,72,20.108652,28,0,0,0,9.351437487,-3.170035828,21.8729108,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,84,19.314936,16,0,0,0,11.10698623,-1.284372512,23.49834497,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,96,18.599424,4,0,0,0,13.26943506,0.988900104,25.54997002,,
NaCl | KMnHCF,NaCl,KMnHCF,SPI+TBU,100,18.525398,0,0,0,0,15.55621882,3.498724719,27.61371292,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,12,72.694676,88,159,91.75073255,543.4173415,65.19084069,12.08375164,118.2979297,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,24,42.386388,76,61.59498519,40.62740666,119.05,79.00505478,52.88335268,105.1267569,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,36,25.99248,64,19.31364123,11.32502083,29.18856522,54.70937343,28.7195914,80.69915546,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,48,22.765152,52,2.732389115,0,7.804232112,26.07069184,0.106465395,52.03491828,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,60,21.089038,40,0,0,0,6.869088726,-18.95543569,32.69361314,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,72,20.108652,28,0,0,0,-1.525024997,-27.17012888,24.12007889,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,84,19.314936,16,0,0,0,-4.453334218,-29.93544016,21.02877172,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,96,18.599424,4,0,0,0,-5.006386284,-30.35583912,20.34306655,,
NaCl | KMnHCF,NaCl,KMnHCF,Lin,100,18.525398,0,0,0,0,0.700176574,-24.41090345,25.81125659,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,12,72.694676,88,625.5086458,330.8411561,1389.228517,86.3939412,85.49782406,87.24657011,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,24,42.386388,76,74.33780062,52.29921714,108.8688883,66.65338121,62.52423032,70.65840226,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,36,25.99248,64,22.47542663,15.55476377,31.21986487,42.30304344,37.47565532,47.11292441,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,48,22.765152,52,5.820520939,1.825300972,10.42611679,24.24033458,20.26661161,28.38760766,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,60,21.089038,40,-3,-6,0.140520179,15.17094108,12.09910253,18.21714413,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,72,20.108652,28,-11,-14,-7,11.23402168,8.823633,13.59197534,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,84,19.314936,16,-18,-21,-14,9.280973584,7.111845247,11.38796452,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,96,18.599424,4,-25,-28,-21,8.220799148,6.147323517,10.30631866,,
NaCl | KMnHCF,NaCl,KMnHCF,Log-Bayes,100,18.525398,0,-27,-31,-23,9.559596921,7.733283259,11.56703224,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),12,85.494948,88,82.54166298,69.61940979,108.0871073,66.19340821,19.86061136,112.5262051,49.17653659,115.9067894
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),24,80.926358,76,71,57.61940979,96.30487553,85.41479607,72.59297191,98.23662024,37.44599139,104.5540086
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),36,78.826418,64,58.54166298,47,81.44921741,79.98479915,67.96575331,92.00384498,28.66198294,88.42134301
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),48,76.995316,52,46.54166298,35.22920706,63.7,77.36097281,65.51134723,89.21059838,21.84739567,71.23593028
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),60,76.305092,40,34.54166298,25,53.3,75.54178574,63.76123893,87.32233254,9.995533677,59.08779227
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),72,75.42061,28,23,13,40.1,74.0677859,62.31524084,85.82033096,0,46.50530403
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),84,74.195878,16,12,2.711421037,27,72.65710021,60.90371781,84.41048261,0,33.06680564
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),96,71.95403,4,5,0,20,71.41627655,59.65110535,83.18144775,0,22.34708784
NaCl | KNiHCF,NaCl,KNiHCF,SPI+CBU (ours),100,71.407432,0,4.876831374,0,14.31270671,71.58347351,59.85643836,83.31050865,0,17.2910204
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,12,85.494948,88,31.42110128,13.14155849,128.9,66.19340821,19.86061136,112.5262051,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,24,80.926358,76,20.94895585,8,66.0954241,79.45165443,65.3458028,93.55750605,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,36,78.826418,64,17.8974438,4.783298323,55.72633018,75.00216974,62.12186588,87.8824736,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,48,76.995316,52,15.51953971,1.433485677,54.38208228,73.41811555,60.69380916,86.14242195,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,60,76.305092,40,22,3.054767195,84.2255067,73.40708664,60.7677618,86.04641148,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,72,75.42061,28,20.52105183,0.942801005,92,74.22040846,61.70293093,86.737886,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,84,74.195878,16,20.87683137,0,83.58638115,73.89742333,61.50759654,86.28725011,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,96,71.95403,4,13.50980975,0,66.09929872,73.35698782,61.07688309,85.63709254,,
NaCl | KNiHCF,NaCl,KNiHCF,SPI+TBU,100,71.407432,0,10,0,69.86378776,72.90440233,60.846977,84.96182766,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,12,85.494948,88,47,20.64344257,198.5231813,64.7015212,11.78495455,117.6180878,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,24,80.926358,76,24.58607855,7.425282854,73.34731695,85.15050041,59.01450711,111.2864937,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,36,78.826418,64,13,0,63.3,77.00729768,50.9962245,103.0183709,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,48,76.995316,52,7.793928539,0,40.25419347,71.81852323,45.83626276,97.8007837,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,60,76.305092,40,4,0,43,69.46834547,43.63264654,95.3040444,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,72,75.42061,28,0,0,29.38077802,68.9289268,43.27761643,94.58023717,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,84,74.195878,16,0,0,28.41790224,68.27233267,42.78678898,93.75787636,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,96,71.95403,4,0,0,31.94917945,67.75670171,42.40527284,93.10813059,,
NaCl | KNiHCF,NaCl,KNiHCF,Lin,100,71.407432,0,0,0,21,68.75300886,43.6410349,93.86498283,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,12,85.494948,88,69.97312095,45.48049811,122.0019886,92.85987631,91.89970059,93.81000038,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,24,80.926358,76,45,37.33332007,54.58399131,81.47581563,79.21755217,83.79653525,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,36,78.826418,64,41,35.68559558,47.51717041,77.06455984,76.17005882,77.97925434,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,48,76.995316,52,40.08514015,34.76261332,46.20594225,75.33826595,74.74426209,75.91134094,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,60,76.305092,40,41.80084466,35.34662997,49.45741936,74.42594006,73.91667364,74.93670596,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,72,75.42061,28,35.32274428,29.76002371,41.94510163,73.94446697,73.44699147,74.45015606,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,84,74.195878,16,27.51956429,22.6752565,33.32586653,73.17627844,72.73646826,73.61658838,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,96,71.95403,4,16.88908532,12.62668668,21.79501003,72.45252333,72.07900437,72.82861533,,
NaCl | KNiHCF,NaCl,KNiHCF,Log-Bayes,100,71.407432,0,11.84181062,7.890054919,16.17024262,72.25820026,71.93927192,72.56611858,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),12,95.008958,88,89,70.29529864,110.7498152,66.04051557,19.9334159,112.1476152,53.91159739,124.0884026
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),24,89.391026,76,74.71808091,59.76402352,96,90.37190591,77.35199089,103.3918209,43.28864756,106.1475143
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),36,86.09357,64,62.71808091,49.96498865,82.06529626,84.90937618,72.68911095,97.12964142,34.87573812,90.56042371
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),48,82.474202,52,53.31197558,40.98983134,71,80.58143649,68.53747295,92.62540003,27.28252398,79.34142718
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),60,77.077768,40,43,32,57.35202049,77.08788057,65.09347328,89.08228785,21.01081368,64.98918632
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),72,75.27267,28,31.97402685,21.72782602,44.4405526,73.02077011,61.04138975,85.00015047,12.27404369,51.67401001
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),84,69.467466,16,23.63255202,14.94361618,37.09625519,69.05879779,57.04439936,81.07319622,4.418363272,42.84674076
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),96,62.860952,4,7,1.868292364,15,66.07138091,54.04905266,78.09370917,0,18.38984429
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+CBU (ours),100,62.366768,0,3.974026849,0.439858171,10,63.44104148,51.55105654,75.33102642,0,12.26605785
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,12,95.008958,88,100,51.71172383,275.7358419,66.04051557,19.9334159,112.1476152,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,24,89.391026,76,85,44.39560004,297,90.55501975,76.43959424,104.6704453,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,36,86.09357,64,71.63255202,39.35660316,293.8,85.31360998,72.4212344,98.20598555,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,48,82.474202,52,70.18549294,37.96498865,263.9382646,81.48417249,68.74817824,94.22016673,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,60,77.077768,40,54,30.40645104,124.7669037,79.10005337,66.45275764,91.74734911,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,72,75.27267,28,39,22.54166298,77.04933884,74.62310025,62.10131179,87.1448887,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,84,69.467466,16,32,18,62.98418148,70.63566792,58.24369395,83.02764189,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,96,62.860952,4,7.974026849,0.190597839,20,67.85581906,55.5746409,80.13699722,,
NaCl | NaCoHCF,NaCl,NaCoHCF,SPI+TBU,100,62.366768,0,3.974026849,0,13,63.84936938,51.79156677,75.90717198,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,12,95.008958,88,87.57524816,41.20349787,374.5,64.53610529,11.84312089,117.2290897,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,24,89.391026,76,68.92099476,35.78944042,230.2564921,90.65831442,64.51093357,116.8056953,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,36,86.09357,64,62.85904046,29.18856522,230.9803217,85.29362335,59.26956022,111.3176865,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,48,82.474202,52,58.7060256,26.85943006,175.1436028,80.66548522,54.67359092,106.6573795,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,60,77.077768,40,42,18.84509422,94.75359943,77.55727349,51.71617582,103.3983712,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,72,75.27267,28,31.97402685,13.22498173,73.72914376,73.27173723,47.6176809,98.92579356,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,84,69.467466,16,23.63255202,8.121108902,55.62494271,69.35236169,43.86541908,94.8393043,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,96,62.860952,4,7.039496939,0,27.05,66.37077851,41.01861018,91.72294684,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Lin,100,62.366768,0,2,0,19,63.43185555,38.31956131,88.54414979,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,12,95.008958,88,inf,,,98.31770123,97.99869139,98.63283025,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,24,89.391026,76,inf,,,94.32404659,93.35403777,95.27294458,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,36,86.09357,64,1784.926973,1431.188615,1947.984216,88.87664212,87.85208752,89.86817746,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,48,82.474202,52,1519.231669,1167.945428,1878.731964,85.6040799,84.80105841,86.41956557,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,60,77.077768,40,717.3101938,550.876749,964.5305916,83.34912049,82.70327538,83.99588477,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,72,75.27267,28,404.3209909,323.365461,517.3946722,80.11407292,79.25679404,80.97038974,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,84,69.467466,16,278.1809002,228.3118338,344.9446269,77.05839234,76.1025992,77.99338868,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,96,62.860952,4,136.0957089,105.903009,176.4878395,74.57788194,73.61346481,75.52184367,,
NaCl | NaCoHCF,NaCl,NaCoHCF,Log-Bayes,100,62.366768,0,109.4762652,83.22443088,143.8359018,71.39481803,70.14981169,72.64083257,,
NaCl | NaFeHCF,NaCl,NaFeHCF,SPI+CBU (ours),12,93.015598,88,112.7152277,96.14154509,117.6923769,66.23780914,19.85448749,112.6211308,94.02301907,131.4074363
NaCl | NaFeHCF,NaCl,NaFeHCF,SPI+CBU (ours),24,71.879278,76,91,76,102.9162695,83.16415076,70.08863615,96.23966538,67.65405544,114.3459446
NaCl | NaFeHCF,NaCl,NaFeHCF,SPI+CBU (ours),36,58.159678,64,69.78747494,61,86.53609561,68.93586706,56.56180172,81.3099324,47.63863025,91.93631962
NaCl | NaFeHCF,NaCl,NaFeHCF,SPI+CBU (ours),48,48.654026,52,51.78762408,42.54193472,64.41790224,55.66121822,43.57862218,67.74381426,32.81340757,70.76184058
